original_path,stego_path,method,secret_message
Images/new_img4773.jpg,stego_final/lsb_554.jpg,lsb,"[AV] Another happy landing. (Wrong franchise, sorry.)"
Images/new_img1668.jpg,stego_final/lsb_555.jpg,lsb,[SR] I have no idea to this day what those two Italian ladies were singing about.
Images/new_img1993.jpg,stego_final/lsb_556.jpg,lsb,[LOTR] The age of men is over. The time of the Orc has come.
Images/new_img4136.jpg,stego_final/lsb_557.jpg,lsb,[LOTR] All we have to decide is what to do with the time given us.
Images/newimg921.jpg,stego_final/lsb_558.jpg,lsb,"[AV] Another happy landing. (Wrong franchise, sorry.)"
Images/new_img4384.jpg,stego_final/lsb_559.jpg,lsb,"[AV] I can’t control their fear, only mine."
Images/new_img3057.jpg,stego_final/lsb_560.jpg,lsb,"[HP] I’m holy. I’m holey, Fred, geddit?"
Images/new_img1486.jpg,stego_final/lsb_561.jpg,lsb,[SW] Aren’t you a little short for a stormtrooper?
Images/new_img4364.jpg,stego_final/lsb_562.jpg,lsb,[AV] I see a suit of armor around the world.
Images/new_img5445.jpg,stego_final/lsb_563.jpg,lsb,[SR] I like to think the last thing that went through his head was to wonder.
Images/new_img4431.jpg,stego_final/lsb_564.jpg,lsb,[SW] Hello there.
Images/newimg1038.jpg,stego_final/lsb_565.jpg,lsb,[SR] I had Mr. Mozart to keep me company.
Images/new_img2522.jpg,stego_final/lsb_566.jpg,lsb,[SW] Rebellions are built on hope.
Images/newimg525.jpg,stego_final/lsb_567.jpg,lsb,[SW] Hello there.
Images/new_img1442.jpg,stego_final/lsb_568.jpg,lsb,[AV] Nothing goes over my head.
Images/new_img2533.jpg,stego_final/lsb_569.jpg,lsb,"[HP] Yer a wizard, Harry."
Images/newimg380.jpg,stego_final/lsb_570.jpg,lsb,[AV] I see a suit of armor around the world.
Images/newimg1104.jpg,stego_final/lsb_571.jpg,lsb,"[HP] If you’re holding out for universal popularity, you’ll be in this cabin a long time."
Images/new_img3694.jpg,stego_final/lsb_572.jpg,lsb,[SR] Fear can hold you prisoner.
Images/new_img6271.jpg,stego_final/lsb_573.jpg,lsb,[HP] After all this time? Always.
Images/new_img5379.jpg,stego_final/lsb_574.jpg,lsb,[SW] I have the high ground!
Images/new_img6970.jpg,stego_final/lsb_575.jpg,lsb,[SW] Hello there.
Images/new_img3754.jpg,stego_final/lsb_576.jpg,lsb,[SR] A man’s got to have something to keep him sane.
Images/newimg822.jpg,stego_final/lsb_577.jpg,lsb,[SW] Experience outranks everything.
Images/new_img941.jpg,stego_final/lsb_578.jpg,lsb,[SR] Fear can hold you prisoner.
Images/newimg928.jpg,stego_final/lsb_579.jpg,lsb,[SR] There’s something inside that they can’t get to.
Images/new_img1215.jpg,stego_final/lsb_580.jpg,lsb,"[SW] Help me, Obi-Wan Kenobi. You're my only hope."
Images/new_img4692.jpg,stego_final/lsb_581.jpg,lsb,[AV] On your left.
Images/new_img4083.jpg,stego_final/lsb_582.jpg,lsb,[LOTR] The treacherous are ever distrustful.
Images/new_img3752.jpg,stego_final/lsb_583.jpg,lsb,"[HP] If you have to ask, you’ll never know."
Images/new_img5788.jpg,stego_final/lsb_584.jpg,lsb,"[HP] I’ll be in my bedroom, making no noise."
Images/img29.jpg,stego_final/lsb_585.jpg,lsb,[LOTR] There is no life in the void.
Images/new_img5950.jpg,stego_final/lsb_586.jpg,lsb,[HP] Until the very end.
Images/new_img4353.jpg,stego_final/lsb_587.jpg,lsb,[SR] Maybe it’s because I’m Irish.
Images/new_img3114.jpg,stego_final/lsb_588.jpg,lsb,[HP] It’s our choices that show what we truly are.
Images/new_img4177.jpg,stego_final/lsb_589.jpg,lsb,"[AV] Another happy landing. (Wrong franchise, sorry.)"
Images/new_img5615.jpg,stego_final/lsb_590.jpg,lsb,[SW] Never tell me the odds!
Images/new_img6230.jpg,stego_final/lsb_591.jpg,lsb,"[HP] Fawkes is a phoenix, Harry."
Images/new_img1518.jpg,stego_final/lsb_592.jpg,lsb,[SR] I like to think the last thing that went through his head was to wonder.
Images/newimg1035.jpg,stego_final/lsb_593.jpg,lsb,[AV] Nothing goes over my head.
Images/new_img3537.jpg,stego_final/lsb_594.jpg,lsb,"[HP] I’ll be in my bedroom, making no noise."
Images/new_img6031.jpg,stego_final/lsb_595.jpg,lsb,[LOTR] The Eye of the enemy is moving.
Images/newimg309.jpg,stego_final/lsb_596.jpg,lsb,[SW] Let the Wookiee win.
Images/new_img242.jpg,stego_final/lsb_597.jpg,lsb,[SW] The Force will be with you. Always.
Images/img516.jpg,stego_final/lsb_598.jpg,lsb,"[LOTR] If you want him, come and claim him!"
Images/new_img5635.jpg,stego_final/lsb_599.jpg,lsb,[SR] That’s the one thing they can’t take away.
Images/new_img890.jpg,stego_final/lsb_600.jpg,lsb,"[LOTR] It's a dangerous business, Frodo, going out your door."
Images/new_img2921.jpg,stego_final/lsb_601.jpg,lsb,[SW] Bounty hunting is a complicated profession.
Images/new_img5439.jpg,stego_final/lsb_602.jpg,lsb,[AV] I understood that reference.
Images/new_img5440.jpg,stego_final/lsb_603.jpg,lsb,[HP] Dark and difficult times lie ahead.
Images/new_img350.jpg,stego_final/lsb_604.jpg,lsb,[LOTR] One does not simply walk into Mordor.
Images/newimg1024.jpg,stego_final/lsb_605.jpg,lsb,[SR] He strolled like a man in a park.
Images/new_img5715.jpg,stego_final/lsb_606.jpg,lsb,"[SW] Judge me by my size, do you?"
Images/img486.jpg,stego_final/lsb_607.jpg,lsb,[AV] You should have aimed for the head.
Images/new_img5182.jpg,stego_final/lsb_608.jpg,lsb,[SR] I don’t suppose it would help any if I explained again.
Images/new_img3548.jpg,stego_final/lsb_609.jpg,lsb,[SR] That’s the best part of me left in me.
Images/new_img5046.jpg,stego_final/lsb_610.jpg,lsb,[SR] Maybe it’s because I’m Irish.
Images/newimg1177.jpg,stego_final/lsb_611.jpg,lsb,"[HP] If you’re holding out for universal popularity, you’ll be in this cabin a long time."
Images/img468.jpg,stego_final/lsb_612.jpg,lsb,[SR] I hope I can make it across the border.
Images/new_img5836.jpg,stego_final/lsb_613.jpg,lsb,[HP] Just because you have the emotional range of a teaspoon.
Images/new_img6020.jpg,stego_final/lsb_614.jpg,lsb,[HP] But it takes even more to stand up to our friends.
Images/new_img2898.jpg,stego_final/lsb_615.jpg,lsb,[SR] Forty years I been asking permission to pee.
Images/new_img389.jpg,stego_final/lsb_616.jpg,lsb,[AV] Part of the journey is the end.
Images/new_img4650.jpg,stego_final/lsb_617.jpg,lsb,[AV] If you’re nothing without the suit...
Images/new_img5431.jpg,stego_final/lsb_618.jpg,lsb,"[SR] He didn't do it, and I believe him."
Images/new_img1499.jpg,stego_final/lsb_619.jpg,lsb,"[LOTR] I can't do this, Sam."
Images/img90.jpg,stego_final/lsb_620.jpg,lsb,[LOTR] The shadow does not hold sway yet.
Images/img405.jpg,stego_final/lsb_621.jpg,lsb,[LOTR] Don’t adventures ever have an end?
Images/new_img6526.jpg,stego_final/lsb_622.jpg,lsb,[HP] Books! And cleverness!
Images/new_img4613.jpg,stego_final/lsb_623.jpg,lsb,[LOTR] Let this be the hour we draw swords together.
Images/new_img6640.jpg,stego_final/lsb_624.jpg,lsb,[LOTR] That’s what I meant: perilous.
Images/newimg797.jpg,stego_final/lsb_625.jpg,lsb,[SR] I had to come to prison to be a crook.
Images/img83.jpg,stego_final/lsb_626.jpg,lsb,[AV] On your left.
Images/new_img198.jpg,stego_final/lsb_627.jpg,lsb,[LOTR] Release the river!
Images/new_img4299.jpg,stego_final/lsb_628.jpg,lsb,"[SR] Terrible thing, to live in fear."
Images/new_img4308.jpg,stego_final/lsb_629.jpg,lsb,[SW] There's always a bigger fish.
Images/new_img3438.jpg,stego_final/lsb_630.jpg,lsb,[LOTR] Fool of a Took!
Images/new_img5357.jpg,stego_final/lsb_631.jpg,lsb,[HP] Books! And cleverness!
Images/new_img5798.jpg,stego_final/lsb_632.jpg,lsb,[SR] That’s the one thing they can’t take away.
Images/new_img5750.jpg,stego_final/lsb_633.jpg,lsb,[SR] They’re just too bright.
Images/img496.jpg,stego_final/lsb_634.jpg,lsb,[LOTR] Your time will come. You will face the same Evil.
Images/new_img5849.jpg,stego_final/lsb_635.jpg,lsb,[AV] You’re not the guy to make the sacrifice play.
Images/new_img2716.jpg,stego_final/lsb_636.jpg,lsb,[HP] The ones that love us never really leave us.
Images/new_img4441.jpg,stego_final/lsb_637.jpg,lsb,[LOTR] And my axe.
Images/new_img4533.jpg,stego_final/lsb_638.jpg,lsb,[SR] How about we get her some rocks?
Images/new_img1067.jpg,stego_final/lsb_639.jpg,lsb,"[HP] We could all have been killed, or worse, expelled."
Images/new_img1069.jpg,stego_final/lsb_640.jpg,lsb,[SR] Geology is the study of pressure and time.
Images/img93.jpg,stego_final/lsb_641.jpg,lsb,[AV] You could not live with your own failure.
Images/new_img6334.jpg,stego_final/lsb_642.jpg,lsb,[SR] There's a harsh truth to face.
Images/new_img2790.jpg,stego_final/lsb_643.jpg,lsb,[SR] Perhaps it's time you tried a new profession.
Images/new_img2600.jpg,stego_final/lsb_644.jpg,lsb,"[SR] Brooks was here, so was Red."
Images/img342.jpg,stego_final/lsb_645.jpg,lsb,[SW] A Jedi uses the Force for knowledge and defense.
Images/new_img4757.jpg,stego_final/lsb_646.jpg,lsb,"[SR] He didn't do it, and I believe him."
Images/new_img6475.jpg,stego_final/lsb_647.jpg,lsb,[SR] I must admit I didn’t think much of Andy.
Images/new_img6449.jpg,stego_final/lsb_648.jpg,lsb,[HP] It does not do to dwell on dreams.
Images/newimg207.jpg,stego_final/lsb_649.jpg,lsb,[SR] I'd hate to deprive you of this.
Images/new_img2775.jpg,stego_final/lsb_650.jpg,lsb,[SR] The roof of the license-plate factory.
Images/new_img19.jpg,stego_final/lsb_651.jpg,lsb,[LOTR] And my bow.
Images/new_img158.jpg,stego_final/lsb_652.jpg,lsb,[AV] I see a suit of armor around the world.
Images/newimg470.jpg,stego_final/lsb_653.jpg,lsb,"[SR] Let me tell you something, my friend: hope is dangerous."
Images/new_img2835.jpg,stego_final/lsb_654.jpg,lsb,[AV] I choose to run toward my problems.
Images/new_img4188.jpg,stego_final/lsb_655.jpg,lsb,[AV] No resurrections this time.
Images/new_img3697.jpg,stego_final/lsb_656.jpg,lsb,[LOTR] There is always hope.
Images/new_img538.jpg,stego_final/lsb_657.jpg,lsb,"[HP] Have a biscuit, Potter."
Images/new_img584.jpg,stego_final/lsb_658.jpg,lsb,"[SR] Let me tell you something, my friend: hope is dangerous."
Images/new_img5276.jpg,stego_final/lsb_659.jpg,lsb,[HP] Don’t let the muggles get you down.
Images/new_img5734.jpg,stego_final/lsb_660.jpg,lsb,"[SW] Help me, Obi-Wan Kenobi. You're my only hope."
Images/new_img2611.jpg,stego_final/lsb_661.jpg,lsb,[AV] Language!
Images/new_img6347.jpg,stego_final/lsb_662.jpg,lsb,[LOTR] The world is changed. I feel it in the water.
Images/new_img5619.jpg,stego_final/lsb_663.jpg,lsb,"[SW] Great shot, kid! That was one in a million!"
Images/newimg37.jpg,stego_final/lsb_664.jpg,lsb,"[LOTR] We swears, to serve the master of the Precious."
Images/new_img1111.jpg,stego_final/lsb_665.jpg,lsb,[SW] Do or do not. There is no try.
Images/img398.jpg,stego_final/lsb_666.jpg,lsb,[HP] Let us hope that Mr. Potter will always be around.
Images/new_img6505.jpg,stego_final/lsb_667.jpg,lsb,[SW] May the Force be with you.
Images/img578.jpg,stego_final/lsb_668.jpg,lsb,[SW] I love you. I know.
Images/img106.jpg,stego_final/lsb_669.jpg,lsb,[AV] No resurrections this time.
Images/new_img3000.jpg,stego_final/lsb_670.jpg,lsb,[AV] I’m a huge fan of the way you lose control.
Images/new_img5155.jpg,stego_final/lsb_671.jpg,lsb,[SW] This party’s over.
Images/newimg16.jpg,stego_final/lsb_672.jpg,lsb,"[LOTR] There’s some good in this world, Mr. Frodo."
Images/new_img1245.jpg,stego_final/lsb_673.jpg,lsb,[AV] Part of the journey is the end.
Images/new_img5667.jpg,stego_final/lsb_674.jpg,lsb,[SW] This party’s over.
Images/newimg533.jpg,stego_final/lsb_675.jpg,lsb,[AV] Puny god.
Images/new_img2048.jpg,stego_final/lsb_676.jpg,lsb,"[LOTR] Let him go, you filth!"
Images/new_img1047.jpg,stego_final/lsb_677.jpg,lsb,[SW] I've got a bad feeling about this.
Images/new_img6011.jpg,stego_final/lsb_678.jpg,lsb,[SW] Never tell me the odds.
Images/img613.jpg,stego_final/lsb_679.jpg,lsb,[SR] I'd hate to deprive you of this.
Images/new_img6471.jpg,stego_final/lsb_680.jpg,lsb,[LOTR] There is no curse in Elvish for this treachery.
Images/new_img3300.jpg,stego_final/lsb_681.jpg,lsb,[HP] Every human life is worth the same.
Images/new_img3428.jpg,stego_final/lsb_682.jpg,lsb,[HP] I’m going to bed before either of you come up with another idea.
Images/new_img6648.jpg,stego_final/lsb_683.jpg,lsb,[AV] You’re out of time.
Images/img655.jpg,stego_final/lsb_684.jpg,lsb,[LOTR] War will make corpses of us all.
Images/newimg320.jpg,stego_final/lsb_685.jpg,lsb,[SW] There is another Skywalker.
Images/new_img6806.jpg,stego_final/lsb_686.jpg,lsb,[SW] Stay on target!
Images/new_img853.jpg,stego_final/lsb_687.jpg,lsb,[LOTR] Do not trouble yourself with my problems.
Images/new_img4797.jpg,stego_final/lsb_688.jpg,lsb,[AV] I understood that reference.
Images/newimg1253.jpg,stego_final/lsb_689.jpg,lsb,[HP] He will only be gone from the school when none here are loyal to him.
Images/new_img6083.jpg,stego_final/lsb_690.jpg,lsb,[SW] I thought they smelled bad on the outside!
Images/new_img5978.jpg,stego_final/lsb_691.jpg,lsb,[SR] I don’t suppose it would help any if I explained again.
Images/new_img4779.jpg,stego_final/lsb_692.jpg,lsb,[LOTR] That’s what I meant: perilous.
Images/new_img3770.jpg,stego_final/lsb_693.jpg,lsb,[SW] I sense a trap.
Images/new_img6965.jpg,stego_final/lsb_694.jpg,lsb,[HP] I solemnly swear I am up to no good.
Images/new_img5829.jpg,stego_final/lsb_695.jpg,lsb,[SW] I placed vital info in this R2 unit.
Images/new_img2504.jpg,stego_final/lsb_696.jpg,lsb,[SW] You underestimate my power!
Images/new_img1787.jpg,stego_final/lsb_697.jpg,lsb,"[HP] Training for the ballet, Potter?"
Images/new_img3524.jpg,stego_final/lsb_698.jpg,lsb,[LOTR] Do not trouble yourself with my problems.
Images/new_img2663.jpg,stego_final/lsb_699.jpg,lsb,"[SR] The library, pure as a soap opera."
Images/new_img2010.jpg,stego_final/lsb_700.jpg,lsb,[SR] I have no idea to this day what those two Italian ladies were singing about.
Images/new_img384.jpg,stego_final/lsb_701.jpg,lsb,[AV] I see a suit of armor around the world.
Images/newimg569.jpg,stego_final/lsb_702.jpg,lsb,[AV] I’m with you till the end of the line.
Images/img3.jpg,stego_final/lsb_703.jpg,lsb,[SR] They can’t touch the music.
Images/new_img6600.jpg,stego_final/lsb_704.jpg,lsb,[AV] I’m not looking for forgiveness.
Images/new_img4924.jpg,stego_final/lsb_705.jpg,lsb,[HP] Dobby never meant to kill. Only maim or seriously injure.
Images/newimg746.jpg,stego_final/lsb_706.jpg,lsb,[AV] On your left.
Images/new_img5210.jpg,stego_final/lsb_707.jpg,lsb,[AV] We work with what we got.
Images/newimg1152.jpg,stego_final/lsb_708.jpg,lsb,"[HP] If you have to ask, you’ll never know."
Images/new_img232.jpg,stego_final/lsb_709.jpg,lsb,"[AV] I’m made of rocks, as you can see."
Images/new_img5471.jpg,stego_final/lsb_710.jpg,lsb,[LOTR] One ring to rule them all.
Images/new_img3969.jpg,stego_final/lsb_711.jpg,lsb,[AV] I am Iron Man.
Images/new_img4162.jpg,stego_final/lsb_712.jpg,lsb,[AV] Nothing lasts forever.
Images/img324.jpg,stego_final/lsb_713.jpg,lsb,[HP] Every human life is worth the same.
Images/new_img1209.jpg,stego_final/lsb_714.jpg,lsb,"[LOTR] I will take the Ring, though I do not know the way."
Images/new_img4213.jpg,stego_final/lsb_715.jpg,lsb,[AV] I’m just a kid from Brooklyn.
Images/new_img2498.jpg,stego_final/lsb_716.jpg,lsb,"[SR] Andy Dufresne, who crawled through a river of filth."
Images/new_img1902.jpg,stego_final/lsb_717.jpg,lsb,[AV] You’re not the guy to make the sacrifice play.
Images/new_img3052.jpg,stego_final/lsb_718.jpg,lsb,[SW] I thought they smelled bad on the outside!
Images/new_img1817.jpg,stego_final/lsb_719.jpg,lsb,[HP] Time is making fools of us again.
Images/new_img3731.jpg,stego_final/lsb_720.jpg,lsb,"[AV] In my culture, death is not the end."
Images/new_img87.jpg,stego_final/lsb_721.jpg,lsb,[SW] Hello there.
Images/new_img1023.jpg,stego_final/lsb_722.jpg,lsb,[HP] It’s our choices that show what we truly are.
Images/new_img2156.jpg,stego_final/lsb_723.jpg,lsb,[SR] You strike me as a particularly icy and remorseless man.
Images/new_img1077.jpg,stego_final/lsb_724.jpg,lsb,[HP] I solemnly swear that I am up to no good.
Images/new_img4348.jpg,stego_final/lsb_725.jpg,lsb,[LOTR] It’s the deep breath before the plunge.
Images/new_img2085.jpg,stego_final/lsb_726.jpg,lsb,[SW] I hate sand. It’s coarse and rough.
Images/new_img96.jpg,stego_final/lsb_727.jpg,lsb,[HP] Of course it’s happening inside your head.
Images/new_img601.jpg,stego_final/lsb_728.jpg,lsb,"[HP] Yer a wizard, Harry. (Yes, again!)"
Images/newimg119.jpg,stego_final/lsb_729.jpg,lsb,"[SR] Some places are like that, though: big old bones."
Images/new_img6247.jpg,stego_final/lsb_730.jpg,lsb,[AV] Whatever it takes.
Images/new_img3670.jpg,stego_final/lsb_731.jpg,lsb,[HP] Happiness can be found even in the darkest of times.
Images/new_img5531.jpg,stego_final/lsb_732.jpg,lsb,[SW] This party’s over.
Images/new_img2271.jpg,stego_final/lsb_733.jpg,lsb,[LOTR] Gondor calls for aid!
Images/new_img3564.jpg,stego_final/lsb_734.jpg,lsb,"[AV] Dread it, run from it, destiny arrives all the same."
Images/new_img3045.jpg,stego_final/lsb_735.jpg,lsb,[AV] That’s America’s ass.
Images/new_img4682.jpg,stego_final/lsb_736.jpg,lsb,[LOTR] The age of men is over. The time of the Orc has come.
Images/new_img6181.jpg,stego_final/lsb_737.jpg,lsb,[AV] It’s not about how much we lost.
Images/new_img5380.jpg,stego_final/lsb_738.jpg,lsb,"[SR] Remember, Red, hope is a good thing."
Images/new_img4873.jpg,stego_final/lsb_739.jpg,lsb,[AV] No resurrections this time.
Images/new_img5668.jpg,stego_final/lsb_740.jpg,lsb,"[SR] He fought the good fight, and the sisters never laid a finger on him again."
Images/newimg990.jpg,stego_final/lsb_741.jpg,lsb,"[LOTR] We swears, to serve the master of the Precious."
Images/new_img2426.jpg,stego_final/lsb_742.jpg,lsb,[SW] I can bring you in warm or cold.
Images/new_img1058.jpg,stego_final/lsb_743.jpg,lsb,[AV] Part of the journey is the end.
Images/new_img1132.jpg,stego_final/lsb_744.jpg,lsb,[AV] You should have aimed for the head.
Images/new_img1956.jpg,stego_final/lsb_745.jpg,lsb,"[AV] Dread it, run from it, destiny arrives all the same."
Images/new_img6174.jpg,stego_final/lsb_746.jpg,lsb,[HP] Dobby is free.
Images/new_img2281.jpg,stego_final/lsb_747.jpg,lsb,[HP] Don’t let the muggles get you down.
Images/new_img679.jpg,stego_final/lsb_748.jpg,lsb,[SR] Forty years I been asking permission to pee.
Images/new_img6624.jpg,stego_final/lsb_749.jpg,lsb,[LOTR] A wizard is never late.
Images/new_img495.jpg,stego_final/lsb_750.jpg,lsb,"[HP] Every time I try to help, people get hurt."
Images/new_img6016.jpg,stego_final/lsb_751.jpg,lsb,[SW] Rebellions are built on hope.
Images/newimg416.jpg,stego_final/lsb_752.jpg,lsb,"[HP] Every time I try to help, people get hurt."
Images/new_img2638.jpg,stego_final/lsb_753.jpg,lsb,[HP] But it takes even more to stand up to our friends.
Images/newimg222.jpg,stego_final/lsb_754.jpg,lsb,[SW] I thought they smelled bad on the outside!
Images/new_img3106.jpg,stego_final/lsb_755.jpg,lsb,[HP] We’ve all got both light and dark inside us.
Images/new_img4774.jpg,stego_final/lsb_756.jpg,lsb,[AV] It’s not a great plan.
Images/img224.jpg,stego_final/lsb_757.jpg,lsb,[LOTR] The Eye of the enemy is moving.
Images/new_img1080.jpg,stego_final/lsb_758.jpg,lsb,[HP] Always the tone of surprise.
Images/newimg363.jpg,stego_final/lsb_759.jpg,lsb,"[SW] I’m just a simple man, trying to make my way."
Images/new_img4145.jpg,stego_final/lsb_760.jpg,lsb,[LOTR] I will not say do not weep.
Images/new_img3917.jpg,stego_final/lsb_761.jpg,lsb,[HP] Dobby never meant to kill. Only maim or seriously injure.
Images/new_img5202.jpg,stego_final/lsb_762.jpg,lsb,"[SW] Judge me by my size, do you?"
Images/new_img1107.jpg,stego_final/lsb_763.jpg,lsb,[LOTR] I’m going on an adventure!
Images/new_img5152.jpg,stego_final/lsb_764.jpg,lsb,[AV] Language!
Images/newimg1237.jpg,stego_final/lsb_765.jpg,lsb,[LOTR] I will not say do not weep.
Images/new_img3759.jpg,stego_final/lsb_766.jpg,lsb,[HP] Every human life is worth the same.
Images/new_img5650.jpg,stego_final/lsb_767.jpg,lsb,"[SR] In prison, a man will do almost anything to keep his mind occupied."
Images/new_img2697.jpg,stego_final/lsb_768.jpg,lsb,[LOTR] There's some good in this world.
Images/img485.jpg,stego_final/lsb_769.jpg,lsb,[AV] If you’re nothing without the suit...
Images/newimg898.jpg,stego_final/lsb_770.jpg,lsb,[HP] Wands are only as powerful as the wizards who use them.
Images/newimg481.jpg,stego_final/lsb_771.jpg,lsb,[HP] Time is making fools of us again.
Images/newimg505.jpg,stego_final/lsb_772.jpg,lsb,[LOTR] There is no curse in Elvish for this treachery.
Images/new_img3876.jpg,stego_final/lsb_773.jpg,lsb,"[HP] Every time I try to help, people get hurt."
Images/newimg1083.jpg,stego_final/lsb_774.jpg,lsb,[LOTR] I am no man!
Images/new_img3893.jpg,stego_final/lsb_775.jpg,lsb,[AV] You should have aimed for the head.
Images/new_img5284.jpg,stego_final/lsb_776.jpg,lsb,[AV] I’m not looking for forgiveness.
Images/new_img2188.jpg,stego_final/lsb_777.jpg,lsb,[AV] I’m not looking for forgiveness.
Images/new_img4519.jpg,stego_final/lsb_778.jpg,lsb,[AV] Is that the best you can do?
Images/new_img868.jpg,stego_final/lsb_779.jpg,lsb,[HP] I want to commit the murder I was imprisoned for.
Images/newimg944.jpg,stego_final/lsb_780.jpg,lsb,[HP] Numbing the pain for a while will make it worse when you finally feel it.
Images/new_img178.jpg,stego_final/lsb_781.jpg,lsb,[HP] The Chamber of Secrets has been opened.
Images/new_img6626.jpg,stego_final/lsb_782.jpg,lsb,[LOTR] War will make corpses of us all.
Images/new_img5717.jpg,stego_final/lsb_783.jpg,lsb,"[LOTR] It's a dangerous business, Frodo, going out your door."
Images/new_img536.jpg,stego_final/lsb_784.jpg,lsb,[SW] He’s more machine now than man.
Images/new_img894.jpg,stego_final/lsb_785.jpg,lsb,[SW] I'm one with the Force. The Force is with me.
Images/new_img3374.jpg,stego_final/lsb_786.jpg,lsb,[LOTR] If more of us valued food and cheer above hoarded gold...
Images/new_img5154.jpg,stego_final/lsb_787.jpg,lsb,[AV] You’re out of time.
Images/new_img5165.jpg,stego_final/lsb_788.jpg,lsb,[LOTR] A day may come when the courage of men fails.
Images/new_img3485.jpg,stego_final/lsb_789.jpg,lsb,[LOTR] A steward's only duty is to his people.
Images/new_img4296.jpg,stego_final/lsb_790.jpg,lsb,[SR] They’re just too bright.
Images/newimg139.jpg,stego_final/lsb_791.jpg,lsb,[SR] The roof of the license-plate factory.
Images/new_img2796.jpg,stego_final/lsb_792.jpg,lsb,"[SR] Same old stuff, different day."
Images/img564.jpg,stego_final/lsb_793.jpg,lsb,"[SW] Chewie, we’re home."
Images/new_img1017.jpg,stego_final/lsb_794.jpg,lsb,"[HP] Yer a wizard, Harry."
Images/new_img4003.jpg,stego_final/lsb_795.jpg,lsb,[HP] Books! And cleverness!
Images/new_img3959.jpg,stego_final/lsb_796.jpg,lsb,[AV] A friend of mine once said...
Images/new_img2804.jpg,stego_final/lsb_797.jpg,lsb,[SR] You eat when we say you eat.
Images/new_img812.jpg,stego_final/lsb_798.jpg,lsb,[AV] Part of the journey is the end.
Images/new_img4127.jpg,stego_final/lsb_799.jpg,lsb,[SW] Stay on target!
Images/new_img4326.jpg,stego_final/lsb_800.jpg,lsb,[SR] This is a tall drink of water named Andy Dufresne.
Images/img122.jpg,stego_final/lsb_801.jpg,lsb,"[HP] It matters not what someone is born, but what they grow to be."
Images/new_img5058.jpg,stego_final/lsb_802.jpg,lsb,"[SR] They send you here for life, and that’s exactly what they take."
Images/new_img2645.jpg,stego_final/lsb_803.jpg,lsb,[SW] I have spoken.
Images/newimg1286.jpg,stego_final/lsb_804.jpg,lsb,[SW] I've got a bad feeling about this.
Images/new_img2855.jpg,stego_final/lsb_805.jpg,lsb,[HP] I’ll join you when hell freezes over.
Images/new_img5867.jpg,stego_final/lsb_806.jpg,lsb,"[AV] This isn’t a team, it’s a time bomb."
Images/new_img6195.jpg,stego_final/lsb_807.jpg,lsb,[SW] I am your father.
Images/newimg1260.jpg,stego_final/lsb_808.jpg,lsb,"[HP] If you have to ask, you’ll never know."
Images/new_img421.jpg,stego_final/lsb_809.jpg,lsb,"[AV] I can’t control their fear, only mine."
Images/new_img4845.jpg,stego_final/lsb_810.jpg,lsb,[LOTR] The age of men is over. The time of the Orc has come.
Images/new_img1348.jpg,stego_final/lsb_811.jpg,lsb,[HP] Numbing the pain for a while will make it worse when you finally feel it.
Images/newimg146.jpg,stego_final/lsb_812.jpg,lsb,[SW] I have the high ground!
Images/new_img1435.jpg,stego_final/lsb_813.jpg,lsb,[LOTR] Release the river!
Images/new_img6688.jpg,stego_final/lsb_814.jpg,lsb,[SR] Salvation lies within.
Images/new_img3709.jpg,stego_final/lsb_815.jpg,lsb,[HP] Dobby is free.
Images/newimg33.jpg,stego_final/lsb_816.jpg,lsb,[SW] I see through the lies of the Jedi.
Images/new_img1622.jpg,stego_final/lsb_817.jpg,lsb,[HP] Wands are only as powerful as the wizards who use them.
Images/new_img5656.jpg,stego_final/lsb_818.jpg,lsb,[SW] I am your father.
Images/newimg862.jpg,stego_final/lsb_819.jpg,lsb,[LOTR] I am no man!
Images/new_img5287.jpg,stego_final/lsb_820.jpg,lsb,"[SR] They send you here for life, and that’s exactly what they take."
Images/new_img4981.jpg,stego_final/lsb_821.jpg,lsb,[HP] After all this time? Always.
Images/new_img6826.jpg,stego_final/lsb_822.jpg,lsb,[LOTR] Even darkness must pass.
Images/img204.jpg,stego_final/lsb_823.jpg,lsb,[AV] We have a Hulk.
Images/new_img5604.jpg,stego_final/lsb_824.jpg,lsb,[AV] I am inevitable.
Images/new_img83.jpg,stego_final/lsb_825.jpg,lsb,[AV] We’re in the endgame now.
Images/newimg357.jpg,stego_final/lsb_826.jpg,lsb,[SW] Your eyes can deceive you; don’t trust them.
Images/newimg224.jpg,stego_final/lsb_827.jpg,lsb,"[AV] Genius, billionaire, playboy, philanthropist."
Images/new_img2175.jpg,stego_final/lsb_828.jpg,lsb,[AV] I see a suit of armor around the world.
Images/newimg72.jpg,stego_final/lsb_829.jpg,lsb,[HP] The ones that love us never really leave us.
Images/new_img6478.jpg,stego_final/lsb_830.jpg,lsb,[SW] I thought they smelled bad on the outside!
Images/new_img6634.jpg,stego_final/lsb_831.jpg,lsb,"[HP] Words are, in my not-so-humble opinion, our most inexhaustible source of magic."
Images/newimg1225.jpg,stego_final/lsb_832.jpg,lsb,"[HP] Let us step into the night and pursue that flighty temptress, adventure."
Images/new_img1032.jpg,stego_final/lsb_833.jpg,lsb,[SR] I'd like to think the last thing that went through his head.
